CEP;Tipo_Logradouro;Logradouro;Bairro;Cidade;UF
20930060;Rua;Ébano;Benfica;Rio de Janeiro;RJ
20941210;Avenida;do Alípio;São Cristóvão;Rio de Janeiro;RJ
20941290;Rua;do Cruzeiro;São Cristóvão;Rio de Janeiro;RJ
20943180;Travessa;Benedita;Mangueira;Rio de Janeiro;RJ
20943530;Travessa;Sebastiana;Mangueira;Rio de Janeiro;RJ
21041430;Beco;Jackson do Pandeiro;Manguinhos;Rio de Janeiro;RJ
21042290;Praça;São Salvador;Olaria;Rio de Janeiro;RJ
21050581;Rua;Conde de Azambuja;Maria da Graça;Rio de Janeiro;RJ
21051370;Rua;Lagoa Clara;Inhaúma;Rio de Janeiro;RJ
21051415;Rua;Pindaucu;Inhaúma;Rio de Janeiro;RJ
21051450;Rua;Atílio Correia Lima;Higienópolis;Rio de Janeiro;RJ
21060440;Travessa;Eugênia;Ramos;Rio de Janeiro;RJ
21061110;Rua;Cambuca;Higienópolis;Rio de Janeiro;RJ
21220790;Rua;Santa Bárbara;Irajá;Rio de Janeiro;RJ
21230145;Rua;Emiliano Felipe;Irajá;Rio de Janeiro;RJ
21230420;Rua;Heron Domingues;Irajá;Rio de Janeiro;RJ
21240470;Rua;Cristiano Machado;Jardim América;Rio de Janeiro;RJ
21241140;Rua;Júpiter;Vigário Geral;Rio de Janeiro;RJ
21311170;Rua;São Pedro;Cascadura;Rio de Janeiro;RJ
21321720;Rua;Ladrilheiro;Praça Seca;Rio de Janeiro;RJ
21341311;Rua;Andrade Araújo;Oswaldo Cruz;Rio de Janeiro;RJ
21361540;Rua;Missuri;Irajá;Rio de Janeiro;RJ
21380010;Rua;Goiás;Quintino Bocaiúva;Rio de Janeiro;RJ
21381490;Travessa;Nossa Senhora Aparecida;Quintino Bocaiúva;Rio de Janeiro;RJ
21511440;Rua;Emílio Goeldi;Coelho Neto;Rio de Janeiro;RJ
21525250;Rua;Renovação;Pavuna;Rio de Janeiro;RJ
21530160;Rua;Ender;Coelho Neto;Rio de Janeiro;RJ
21531680;Beco;União;Acari;Rio de Janeiro;RJ
21535230;Rua;Godofredo Vidal;Parque Colúmbia;Rio de Janeiro;RJ
21610500;Rua;Estoril;Marechal Hermes;Rio de Janeiro;RJ
21615410;Rua;Sargento Geraldo Santana;Vila Militar;Rio de Janeiro;RJ
21640120;Rua;Coronel Nilton José dos Santos;Ricardo de Albuquerque;Rio de Janeiro;RJ
21645500;Rua;Paulo de Aquino;Anchieta;Rio de Janeiro;RJ
21655290;Rua;Córrego do Ouro;Anchieta;Rio de Janeiro;RJ
21665080;Rua;João Martins;Ricardo de Albuquerque;Rio de Janeiro;RJ
21670620;Rua;Firmino Gonçalves;Marechal Hermes;Rio de Janeiro;RJ
21725252;Rua;Shecknah;Padre Miguel;Rio de Janeiro;RJ
21725292;Rua;da Paz;Padre Miguel;Rio de Janeiro;RJ
21740520;Rua;São Dimas;Magalhães Bastos;Rio de Janeiro;RJ
21770220;Rua;Georgias;Realengo;Rio de Janeiro;RJ
21775170;Rua;Carauri;Padre Miguel;Rio de Janeiro;RJ
21815285;Praça;Jardim Primavera;Bangu;Rio de Janeiro;RJ
21825435;Rua;Rio de Janeiro;Bangu;Rio de Janeiro;RJ
21831265;Praça;Lafaiete Coutinho;Senador Camará;Rio de Janeiro;RJ
21831463;Travessa;Sete;Senador Camará;Rio de Janeiro;RJ
21840000;Estrada;do Engenho;Bangu;Rio de Janeiro;RJ
21840272;Travessa;Proto Gênesis Paiva;Bangu;Rio de Janeiro;RJ
21850450;Rua;Fort Lamy;Bangu;Rio de Janeiro;RJ
21852035;Travessa;Samaria;Bangu;Rio de Janeiro;RJ
21852230;Travessa;Cartagena;Bangu;Rio de Janeiro;RJ
21853620;Travessa;Santa Rita;Bangu;Rio de Janeiro;RJ
21854152;Caminho;da Figueira;Bangu;Rio de Janeiro;RJ
21864120;Beco;das Antulias;Bangu;Rio de Janeiro;RJ
21865470;Via;Um;Bangu;Rio de Janeiro;RJ
21870020;Rua;Havana;Bangu;Rio de Janeiro;RJ
21911016;Estrada;do Quilombo;Freguesia (Ilha do Governador);Rio de Janeiro;RJ
21921200;Rua;Frei João;Jardim Carioca;Rio de Janeiro;RJ
21921550;Rua;Maciel Monteiro;Praia da Bandeira;Rio de Janeiro;RJ
21921720;Rua;Inhovera;Jardim Carioca;Rio de Janeiro;RJ
21922340;Rua;São Jorge;Tauá;Rio de Janeiro;RJ
21932867;Travessa;Opala;Portuguesa;Rio de Janeiro;RJ
21940110;Rua;Manuel Rodrigues;Jardim Guanabara;Rio de Janeiro;RJ
22071010;Travessa;Cristiano Lacorte;Copacabana;Rio de Janeiro;RJ
22260007;Rua;São Clemente;Botafogo;Rio de Janeiro;RJ
22260162;Rua;do Noturno;Botafogo;Rio de Janeiro;RJ
22291020;Rua;Urandi;Urca;Rio de Janeiro;RJ
22410002;Rua;Visconde de Pirajá;Ipanema;Rio de Janeiro;RJ
22461010;Rua;Visconde da Graça;Jardim Botânico;Rio de Janeiro;RJ
22621070;Rua;General Sidônio Dias Correia;Barra da Tijuca;Rio de Janeiro;RJ
22630010;Avenida;Lúcio Costa;Barra da Tijuca;Rio de Janeiro;RJ
22630070;Rua;Jornalista Pierre Plancher;Barra da Tijuca;Rio de Janeiro;RJ
22641506;Rua;Pau Brasil;Itanhangá;Rio de Janeiro;RJ
22710245;Rua;Macembu;Taquara;Rio de Janeiro;RJ
22710365;Rua;Rui de Andrade Pinto;Taquara;Rio de Janeiro;RJ
22713164;Rua;Cândido Ferreira de Souza;Taquara;Rio de Janeiro;RJ
22713210;Rua;Frei Rodovalho;Jacarepaguá;Rio de Janeiro;RJ
22720010;Estrada;do Rio Grande;Taquara;Rio de Janeiro;RJ
22723018;Estrada;da Boiuna;Taquara;Rio de Janeiro;RJ
22725640;Rua;São Calisto;Tanque;Rio de Janeiro;RJ
22750053;Rua;Comandante Rúbens Silva;Freguesia (Jacarepaguá);Rio de Janeiro;RJ
22750065;Rua;José Lewgoy;Anil;Rio de Janeiro;RJ
22753005;Estrada;do Itanhangá;Itanhangá;Rio de Janeiro;RJ
22753730;Rua;Vivalde Brandão Couto;Itanhangá;Rio de Janeiro;RJ
22753972;;Rua Nova 111 Loja B;Anil;Rio de Janeiro;RJ
22763620;Travessa;Vinte e Sete;Cidade de Deus;Rio de Janeiro;RJ
22773230;Travessa;Concilio;Cidade de Deus;Rio de Janeiro;RJ
22775036;Avenida;Cláudio Besserman Vianna;Barra da Tijuca;Rio de Janeiro;RJ
22775049;Rua;Enriente Morrino;Jacarepaguá;Rio de Janeiro;RJ
22775740;Rua;Otávio Coimbra;Cidade de Deus;Rio de Janeiro;RJ
23017430;Caminho;da Furna;Campo Grande;Rio de Janeiro;RJ
23020640;Rua;Fonseca e Silva;Guaratiba;Rio de Janeiro;RJ
23026490;Rua;Dom Viçoso;Guaratiba;Rio de Janeiro;RJ
23031510;Rua;Quarenta e Três;Guaratiba;Rio de Janeiro;RJ
23032776;Rua;Yasmim;Guaratiba;Rio de Janeiro;RJ
23036049;Rua;Fernando Lyra;Guaratiba;Rio de Janeiro;RJ
23040100;Rua;Professora Celina Padilha;Campo Grande;Rio de Janeiro;RJ
23050280;Rua;Francisco de Almeida Costa;Campo Grande;Rio de Janeiro;RJ
23055015;Rua;Baliza;Campo Grande;Rio de Janeiro;RJ
23055310;Rua;Ararupe;Campo Grande;Rio de Janeiro;RJ
23059782;Rua;do Sítio;Inhoaíba;Rio de Janeiro;RJ
23062360;Rua;Operário Marcos Andreotti;Inhoaíba;Rio de Janeiro;RJ
23064220;Rua;Rouxinol;Inhoaíba;Rio de Janeiro;RJ
23066240;Caminho;Sem Nome;Paciência;Rio de Janeiro;RJ
23066465;Praça;Quatro;Cosmos;Rio de Janeiro;RJ
23071636;Rua;Daniela Peres;Campo Grande;Rio de Janeiro;RJ
23073020;Rua;José Manuel Máximo;Campo Grande;Rio de Janeiro;RJ
23078030;Rua;Félix Bernardelli;Campo Grande;Rio de Janeiro;RJ
23080040;Rua;Butiá;Campo Grande;Rio de Janeiro;RJ
23085330;Rua;Major Gabriel Teles;Senador Vasconcelos;Rio de Janeiro;RJ
23087270;Largo;da Maçonaria;Campo Grande;Rio de Janeiro;RJ
23088280;Rua;Valdir Azevedo;Campo Grande;Rio de Janeiro;RJ
23090850;Rua;Reverendo Porto Filho;Campo Grande;Rio de Janeiro;RJ
23092632;Rua;Itamaraju;Campo Grande;Rio de Janeiro;RJ
23093550;Rua;A;Santíssimo;Rio de Janeiro;RJ
23095500;Rua;Virgolino Alves Cardia;Campo Grande;Rio de Janeiro;RJ
23097570;Rua;Sebastião Rosa da Paz;Campo Grande;Rio de Janeiro;RJ
23097650;Rua;Restinga;Campo Grande;Rio de Janeiro;RJ
23098260;Rua;Joaquim de Freitas;Santíssimo;Rio de Janeiro;RJ
23510241;Rua;General Olímpio;Santa Cruz;Rio de Janeiro;RJ
23520098;Rua;Projetada F;Santa Cruz;Rio de Janeiro;RJ
23520160;Beco;Miguel Benedito;Santa Cruz;Rio de Janeiro;RJ
23520714;Beco;Amizade;Santa Cruz;Rio de Janeiro;RJ
23535130;Travessa;Adir Jorge;Sepetiba;Rio de Janeiro;RJ
23535340;Rua;Jamil Dagli;Sepetiba;Rio de Janeiro;RJ
23570043;Rua;Professora Leira;Santa Cruz;Rio de Janeiro;RJ
23570086;Rua;Mateus;Santa Cruz;Rio de Janeiro;RJ
23570650;Rua;Dilson Funaro;Santa Cruz;Rio de Janeiro;RJ
23575487;Beco;do Teteu;Paciência;Rio de Janeiro;RJ
23821530;Rua;Pedro Ignácio Coelho;Ilha da Madeira;Itaguaí;RJ
23825010;Rua;Ema;Coroa Grande;Itaguaí;RJ
23826220;Rua;Irene de Castro Souza;Brisa Mar;Itaguaí;RJ
23831313;Rua;Ritta Magdalena de Jesus;Chaperó;Itaguaí;RJ
23831490;Rua;Acácia;Chaperó;Itaguaí;RJ
23836490;Rua;Monte Castelo;Águas Lindas;Itaguaí;RJ
23850310;Rua;Amaro Faria da Fonseca;Parque Jocimar;Itaguaí;RJ
23860990;;Estrada da Cachoeira 1;-;Mangaratiba;RJ
23890007;Rua;Antônio Honorato da Silva;Jardins;Seropédica;RJ
23891490;Rua;UI;Ecologia;Seropédica;RJ
23892095;Estrada;A;Santa Alice;Seropédica;RJ
23895150;Rua;Emanuel Tomaz de Araújo;Fazenda Caxias;Seropédica;RJ
23895175;Rua;Tharsis e Paula;Fazenda Caxias;Seropédica;RJ
23895740;Rua;Antônio Rosa;Santa Sofia;Seropédica;RJ
23898120;Rua;das Flores;Campo Lindo;Seropédica;RJ
23898515;Rua;D;Piranema;Seropédica;RJ
23912440;Avenida;João Pedro II;Camorim;Angra dos Reis;RJ
23916120;Rua;Dalva Moreira da Silva;Monsuaba;Angra dos Reis;RJ
23932170;Rua;Aparecida Helena Ribeiro da Silva;Areal (Cunhambebe);Angra dos Reis;RJ
23932495;Rua;São Vicente;Campo Belo (Cunhambebe);Angra dos Reis;RJ
23934195;Rua;Nilópolis;Japuíba (Cunhambebe);Angra dos Reis;RJ
23953090;Travessa;Manoel Farias;Parque Perequê (Mambucaba);Angra dos Reis;RJ
23953510;Travessa;dos Motoristas;Parque Perequê (Mambucaba);Angra dos Reis;RJ
23954240;Rua;Boa Sorte;Parque Mambucaba (Mambucaba);Angra dos Reis;RJ
23954355;Travessa;Monte Gerezim;Parque Mambucaba (Mambucaba);Angra dos Reis;RJ
23955405;Travessa;das Bromélias;Parque Mambucaba (Mambucaba);Angra dos Reis;RJ
24130600;Travessa;Luiz Fernando Pinheiro;Fonseca;Niterói;RJ
24130736;Travessa;Projetada B;Fonseca;Niterói;RJ
24140400;Rua;Machado;Caramujo;Niterói;RJ
24230126;Rua;Jornalista Irineu Marinho;Icaraí;Niterói;RJ
24240450;Rua;Tomé Tostes;Cubango;Niterói;RJ
24315310;Rua;Monte Castelo;Ititioca;Niterói;RJ
24322260;Rua;Porto Alegre;Mata Paca;Niterói;RJ
24346053;Avenida;Boa Vista;Itaipu;Niterói;RJ
24348010;Praia;Itacoatiara;Itacoatiara;Niterói;RJ
24350090;Rua;Maestro Carlos Monteiro de Souza;Piratininga;Niterói;RJ
24358620;Rua;José de Carvalho Heitor;Camboinhas;Niterói;RJ
24417210;Rua;Manuel Azevedo;Engenho Pequeno;São Gonçalo;RJ
24421040;Travessa;Francisca Marques;Rocha;São Gonçalo;RJ
24422560;Rua;Maria Cândida de Oliveira;Galo Branco;São Gonçalo;RJ
24435821;Travessa;Joselina Andrade;Porto Novo;São Gonçalo;RJ
24451570;Rua;Paulo Cabral;Colubande;São Gonçalo;RJ
24455475;Rua;Havaí;Nova Cidade;São Gonçalo;RJ
24455720;Rua;Álvaro Brandão;Nova Cidade;São Gonçalo;RJ
24461660;Rodovia;BR-101;Itaúna;São Gonçalo;RJ
24470270;Rua;Leila de Moraes Viana;Porto do Rosa;São Gonçalo;RJ
24470400;Rua;Luiza de Gusmão;Porto do Rosa;São Gonçalo;RJ
24471304;Rua;Hoel Nogueira;Itaoca;São Gonçalo;RJ
24474175;Rua;Major Felipe Pinto;Itaúna;São Gonçalo;RJ
24475040;Rua;Waldemiro Silveira;Itaúna;São Gonçalo;RJ
24476570;Rua;Deputado Américo Peixoto;Itaúna;São Gonçalo;RJ
24711171;Rua;Eduardo Brasão;Vila Três;São Gonçalo;RJ
24715190;Rua;Madri;Jardim Catarina;São Gonçalo;RJ
24716454;Avenida;Doutor Albino Imparato;Jardim Catarina;São Gonçalo;RJ
24720520;Loteamento;Boa Vista do Laranjal;Laranjal;São Gonçalo;RJ
24724775;Rua;Itaperi;Monjolos;São Gonçalo;RJ
24726123;Rua;Dona Antônia Couto;Guaxindiba;São Gonçalo;RJ
24732045;Rua;Marcelino Mesquita;Amendoeira;São Gonçalo;RJ
24737596;Rua;Capistrano de Abreu;Santa Isabel;São Gonçalo;RJ
24738590;Rua;Auta Rosa;Santa Isabel;São Gonçalo;RJ
24738807;Rua;Almerinda Veloso da Cunha;Santa Isabel;São Gonçalo;RJ
24744300;Rua;Pastor Avelino de Souza;Colubande;São Gonçalo;RJ
24754090;Rua;Lázaro Moncef;Maria Paula;São Gonçalo;RJ
24800129;Rua;Prefeito João Augusto de Andrade;Centro;Itaboraí;RJ
24800383;Travessa;José Luna de Alencar;Sossego;Itaboraí;RJ
24804373;Rua;Quatro;Quissamã;Itaboraí;RJ
24805729;Rua;Doze;Itaville;Itaboraí;RJ
24808336;Rua;João Dias Filho;Ampliação;Itaboraí;RJ
24810176;Rua;Três;Sapê;Itaboraí;RJ
24812396;Rua;Doutor Celso Galvão;Santo Expedito;Itaboraí;RJ
24858048;Rua;Dez;Aldeia da Prata (Manilha);Itaboraí;RJ
24858600;Rua;Elias Duarte da Silva;Apolo II (Manilha);Itaboraí;RJ
24859380;Rua;Planaltina;Marambaia (Manilha);Itaboraí;RJ
24859572;Rua;Vinte e Um;Marambaia (Manilha);Itaboraí;RJ
24859676;Rua;Seis;Marambaia (Manilha);Itaboraí;RJ
24860120;Rua;Onze;Novo Horizonte (Manilha);Itaboraí;RJ
24860460;Rua;Maria Kortkampo Mendel;Granjas Cabuçu (Manilha);Itaboraí;RJ
24866000;Rua;Setenta e Oito;Grande Rio (Itambi);Itaboraí;RJ
24868036;Rua;Arnaldo Pinheiro;Centro (Itambi);Itaboraí;RJ
24868044;Rua;IX;Centro (Itambi);Itaboraí;RJ
24900209;Rua;Seis;Centro;Maricá;RJ
24900490;Rua;República dos Italianos;Centro;Maricá;RJ
24906010;Estrada;da Chuva;Silvado;Maricá;RJ
24910060;Rua;Italva;Caxito;Maricá;RJ
24911320;Rua;Recanto dos Pássaros;Camburi;Maricá;RJ
24917090;Rua;Oitenta e Oito;Jardim Interlagos (Ponta Negra);Maricá;RJ
24917515;Rua;Quarenta e Quatro;Jardim Interlagos (Ponta Negra);Maricá;RJ
24919660;Rua;Quatro;Pindobal (Ponta Negra);Maricá;RJ
24920590;Rua;das Flores;Balneário Bambuí (Ponta Negra);Maricá;RJ
24924020;Rua;Sete;Jaconé (Ponta Negra);Maricá;RJ
24930484;Rua;dos Lírios;São José do Imbassaí;Maricá;RJ
24930676;Rua;Manoel Gomes Quintanilha;São José do Imbassaí;Maricá;RJ
24931775;Travessa;C;São José do Imbassaí;Maricá;RJ
24932140;Rua;João Rizzo;Cajueiros (Itaipuaçu);Maricá;RJ
24932615;Rua;S;Cajueiros (Itaipuaçu);Maricá;RJ
24933115;Rua;Mário Augusto Garcia;Jardim Atlântico Leste (Itaipuaçu);Maricá;RJ
24933400;Rua;Governador Leonel Brizola;Jardim Atlântico Leste (Itaipuaçu);Maricá;RJ
24936460;Rua;Walter Favilla da Silva;Barroco (Itaipuaçu);Maricá;RJ
24937010;Rua;Capitão Melo;Recanto de Itaipuaçu (Itaipuaçu);Maricá;RJ
24939270;Rua;Ubatuba;Itaocaia Valley (Itaipuaçu);Maricá;RJ
24940520;Rua;S;Chácaras de Inoã (Inoã);Maricá;RJ
24940640;Rua;R;Chácaras de Inoã (Inoã);Maricá;RJ
24943600;Rua;Antônio de Castilho;Inoã (Inoã);Maricá;RJ
24943650;Rua;Chuí;Inoã (Inoã);Maricá;RJ
25010008;Avenida;Governador Leonel de Moura Brizola;Centro;Duque de Caxias;RJ
25025085;Travessa;Japeri;Parque Senhor do Bonfim;Duque de Caxias;RJ
25035540;Rua;Vera;Jardim Leal;Duque de Caxias;RJ
25035580;Rua;Itagore;Vila Leopoldina;Duque de Caxias;RJ
25036120;Rua;Doutor João Clementino;Vila Leopoldina;Duque de Caxias;RJ
25036380;Rua;Senador Correia;Jardim Olavo Bilac;Duque de Caxias;RJ
25040150;Rua;Lópes Trovão;Vila Rosário;Duque de Caxias;RJ
25040681;Rua;Vinícius de Morais;Graças;Duque de Caxias;RJ
25042250;Rua;E;Vila Santo Antônio;Duque de Caxias;RJ
25051294;Beco;da Paz;Jardim Gramacho;Duque de Caxias;RJ
25080295;Travessa;Acre;Parque Felicidade;Duque de Caxias;RJ
25211360;Rua;Esperança;Parque Independência;Duque de Caxias;RJ
25213005;Rodovia;Washington Luiz;Pilar;Duque de Caxias;RJ
25213150;Rua;A;Chácaras Rio-Petrópolis;Duque de Caxias;RJ
25220306;Rua;João da Luz;Jardim Líder;Duque de Caxias;RJ
25223440;Rua;Lúcia;Parque Moderno;Duque de Caxias;RJ
25223610;Rua;Guarara;Jardim Primavera;Duque de Caxias;RJ
25225190;Rua;Sessenta e Seis;Vila Actura;Duque de Caxias;RJ
25231070;Rua;Cassua;Parque Capivari;Duque de Caxias;RJ
25233070;Rua;Nossa Senhora da Conceição;Silva;Duque de Caxias;RJ
25250312;Rua;São Valério;Vila Santa Alice;Duque de Caxias;RJ
25260058;Rua Projetada;B;Vila Santa Cruz;Duque de Caxias;RJ
25261270;Rua;Carlos Maul;Parque Paulista;Duque de Caxias;RJ
25265180;Rua;Lapa;Parada Morabi;Duque de Caxias;RJ
25265351;Rua;Vinte e Cinco;Parada Morabi;Duque de Caxias;RJ
25275624;Rua;Manuel Bandeira;Santa Lúcia;Duque de Caxias;RJ
25515430;Travessa;Cândido Souza Monteiro;Jardim José Bonifácio;São João de Meriti;RJ
25525653;Rua;Sargento Jorge Monsores;Tomazinho;São João de Meriti;RJ
25540171;Rua;José Campos Manhães;Vila Jurandir;São João de Meriti;RJ
25550570;Rua;Arnaud Guedes de Amorim;Coelho da Rocha;São João de Meriti;RJ
25555050;Rua;José Geraldo Nogueira;Jardim Meriti;São João de Meriti;RJ
25555321;Rua;Salomão Ferreira do Nascimento;Agostinho Porto;São João de Meriti;RJ
25555460;Rua;Heloisa Pacheco de Lima;Jardim Meriti;São João de Meriti;RJ
25570587;Travessa;C;Vila São João;São João de Meriti;RJ
25585522;Avenida;Sérgio de Moura Pinto;Parque Tietê;São João de Meriti;RJ
25640032;Servidão;Izolina Stutzel;Saldanha Marinho;Petrópolis;RJ
25640150;Rua;Constancia Souza Garcia;Saldanha Marinho;Petrópolis;RJ
25640232;Travessa;Paulo da Silva Torres;Saldanha Marinho;Petrópolis;RJ
25640261;Travessa;São Francisco de Assis;Castelanea;Petrópolis;RJ
25665452;Servidão;Pellegrino Ragazzi;Duarte Silveira;Petrópolis;RJ
25670140;Ladeira;Guilherme Wilbert;Mosela;Petrópolis;RJ
25710098;Servidão;Lourival Eugenio Cunha;Itamarati;Petrópolis;RJ
25716120;Rua;Francisco Framback;Cascatinha;Petrópolis;RJ
25725136;Estrada;do Capoeirão;Araras;Petrópolis;RJ
25725500;Rua;Doutor Antônio José Gomes dos Santos;Fazenda Inglesa;Petrópolis;RJ
25730018;Rua;Diamantino Alves Cabo;Corrêas;Petrópolis;RJ
25730230;Rua;Minas Gerais;Nogueira;Petrópolis;RJ
25730720;Estrada;dos Surundus;Nogueira;Petrópolis;RJ
25745010;Estrada;do Gentil;Itaipava;Petrópolis;RJ
25745113;Rua;das Coníferas;Itaipava;Petrópolis;RJ
25745530;Rua;das Paineiras;Itaipava;Petrópolis;RJ
25745610;Alameda;do Manacá;Itaipava;Petrópolis;RJ
25804130;Travessa;Augusto de Almeida;Centro;Três Rios;RJ
25807155;Rua;Luiz Duarte Pereira;Caixa D'Água;Três Rios;RJ
25809320;Rua;Aurora Assunção;Boa União;Três Rios;RJ
25809690;Rua;Mato Grosso;Santa Teresinha;Três Rios;RJ
25810246;Beco;Jorge do Carmo;Monte Castelo;Três Rios;RJ
25810290;Travessa;Monte Castelo;Monte Castelo;Três Rios;RJ
25815095;Beco;Edson da Costa Ramos;Vila Isabel;Três Rios;RJ
25821460;Rua;Antônio Machado da Costa;Moura Brasil;Três Rios;RJ
25900403;Rua;Alexandre Repani;Vila Vitória;Magé;RJ
25907056;Rua;Presidente Dutra;Parque Boneville;Magé;RJ
25907602;Avenida;Guanabara;Jardim Prazeres;Magé;RJ
25907629;Rua;Orlando Prioli;Jardim Prazeres;Magé;RJ
25919459;Rua;Diamantina;Parque Monte Rose (Rio do Ouro);Magé;RJ
25922512;Ladeira;Frei Basílio;Centro (Suruí);Magé;RJ
25922872;Rua;Trinta e Um de Março;Nova Orleans (Suruí);Magé;RJ
25925265;Rua;Idalina Maria Barenco;Goya (Guia de Pacobaíba);Magé;RJ
25926753;Rua;Vicente Paulo de Souza;Jardim da Paz (Guia de Pacobaíba);Magé;RJ
25931322;Rua;Ceará;Cidade Horácio (Vila Inhomirim);Magé;RJ
25931626;Rua;Cinco;Cidade Horácio (Vila Inhomirim);Magé;RJ
25936830;Rua;Próspero Vital;Parque Maitá (Vila Inhomirim);Magé;RJ
25936860;Rua;D;Parque Maitá (Vila Inhomirim);Magé;RJ
25937780;Rua;B;Vila Recreio (Vila Inhomirim);Magé;RJ
25940190;Rua;Netuno;Vila Olímpia;Guapimirim;RJ
25941175;Rua;Engenheiro Paulo Sérgio Oliveira Fonseca;Nova Marília;Guapimirim;RJ
25946085;Rua;B;Centro;Guapimirim;RJ
25948170;Rua;B;Corujas;Guapimirim;RJ
25948252;Rua;O;Monte Oliveti;Guapimirim;RJ
25948700;Rua;I;Limoeiro;Guapimirim;RJ
25949325;Rua;Laudelina Ferreira Moreira;Caneca Fina;Guapimirim;RJ
25949395;Estrada;Sucavão;Caneca Fina;Guapimirim;RJ
25959055;Rua;Casemiro de Abreu;Carlos Guinle;Teresópolis;RJ
25959225;Rua;da Fazenda;Carlos Guinle;Teresópolis;RJ
25970794;Servidão;Jaci;Caleme;Teresópolis;RJ
25974100;Rua;dos Andarays;Cascata do Imbuí;Teresópolis;RJ
25974190;Rua;Martim Afonso;Cascata do Imbuí;Teresópolis;RJ
25977060;Estrada;das Oliveiras;Albuquerque;Teresópolis;RJ
25990330;Estrada;Vale do Agrião;Vargem Grande;Teresópolis;RJ
25995600;Estrada;Contenda;Campanha;Teresópolis;RJ
25998000;;Nhunguaçu (Teresópolis);-;Nhunguaçu (Teresópolis);RJ
26012120;Rua;Machado Coelho;Vila São Luis;Nova Iguaçu;RJ
26012452;Rua;Cosme e Damião;Vila São Luis;Nova Iguaçu;RJ
26015060;Rua;Frederico de Castro Pereira;Jardim Tropical;Nova Iguaçu;RJ
26020015;Rua;Fosca;Kennedy;Nova Iguaçu;RJ
26021380;Rua;Europa;Vila Santa Teresinha de Jesus;Nova Iguaçu;RJ
26025390;Rua;das Rosas;Cuiabá;Nova Iguaçu;RJ
26030520;Rua;João Ferreira Pinto;Floresta;Nova Iguaçu;RJ
26032110;Rua;São Jorge;Ponto Chic;Nova Iguaçu;RJ
26032570;Rua;Major Rúbens Vaz;Ponto Chic;Nova Iguaçu;RJ
26033170;Rua;Bosque;Ponto Chic;Nova Iguaçu;RJ
26040270;Rua;Isidro Machado;Bela Vista;Nova Iguaçu;RJ
26043170;Rua;Quatro;Autódromo;Nova Iguaçu;RJ
26061670;Rua;Cameta;Geneciano;Nova Iguaçu;RJ
26064130;Rua;Casimiro de Abreu;Cidade Jardim Parque Estoril;Nova Iguaçu;RJ
26087425;Rua;São Jorge;Austin (Nova Iguaçu);Nova Iguaçu;RJ
26088115;Rua;Ecléia;Vila Guimarães;Nova Iguaçu;RJ
26110070;Avenida;Antônio Marcos da Costa;Bom Pastor;Belford Roxo;RJ
26113750;Rua;Mossoró;Bom Pastor;Belford Roxo;RJ
26115792;Travessa;Vinte e Sete;Barro Vermelho;Belford Roxo;RJ
26127343;Rua;Ônix;Shangri-lá;Belford Roxo;RJ
26130045;Rua;José Rocha;Centro;Belford Roxo;RJ
26130230;Rua;Gonçalves Gato;Centro;Belford Roxo;RJ
26140425;Travessa;Nunes Sampaio;Andrade Araujo;Belford Roxo;RJ
26140552;Rua;Onze A;Andrade Araujo;Belford Roxo;RJ
26150035;Rua;São Luís;Shangri-lá;Belford Roxo;RJ
26150039;Rua;Cinézio;Shangri-lá;Belford Roxo;RJ
26155504;Rua;E;Shangri-lá;Belford Roxo;RJ
26157263;Estrada;do Mato Grosso;Recantus;Belford Roxo;RJ
26165360;Rua;B;Parque São Bernardo;Belford Roxo;RJ
26167450;Rua;Carmela Dutra;Sitio Retiro Feliz;Belford Roxo;RJ
26167510;Rua;Macuco;Sitio Retiro Feliz;Belford Roxo;RJ
26171390;Alameda;das Magnólias;Parque Floresta;Belford Roxo;RJ
26176200;Rua;Castro Alves;Wona;Belford Roxo;RJ
26177320;Rua;Santo Afonso;Santa Emilia;Belford Roxo;RJ
26178010;Rua;Lafaiete de Freitas;Vila Verde;Belford Roxo;RJ
26180115;Rua;Projetada D;Parque Colonial;Belford Roxo;RJ
26183625;Rua;Devair Leão;Jardim Tupiara;Belford Roxo;RJ
26187480;Rua;Irene Ferreira;Malhapão;Belford Roxo;RJ
26193050;Rua;Manuel de Oliveira;Santa Teresa;Belford Roxo;RJ
26216125;Rua;Oswaldo de Souza;Califórnia;Nova Iguaçu;RJ
26270043;Beco;Tânia Gimenes Parra;Iolanda;Nova Iguaçu;RJ
26271132;Rua;Américo de Jesus;Jardim Palmares;Nova Iguaçu;RJ
26272380;Rua;Renato Petema;Jardim Nova Era;Nova Iguaçu;RJ
